Date,High,Low,Close,SMA,WMA,MOM,K %,D %,EMA12,EMA26,MACD,RSI,W %R,CCI,AD
2000-01-04,19187.609375,18937.44921875,19002.859375,,,,,,0.0,0.0,0.0,,,,0.0
2000-01-05,19003.509765625,18221.8203125,18542.55078125,,,,,,2852.700120192308,1373.5222800925926,295.8355680199431,,,,0.0008320319820101193
2000-01-06,18582.740234375,18168.26953125,18168.26953125,,,,,,5208.941568047338,2617.5776320301784,754.9412416193863,,,,0.0969657271840497
2000-01-07,18285.73046875,18068.099609375,18193.41015625,,,,,,7206.552120078517,3771.3430041946094,1290.9948164722905,,,,0.5397255602322597
2000-01-11,18887.560546875,18246.099609375,18850.919921875,,,,,,8997.993320354899,4888.348701800564,1854.7247768886994,,,,1.0821397688382233
2000-01-12,18811.869140625,18626.919921875,18677.419921875,,,,,,10487.135874434915,5909.761384769041,2399.254719444134,,,,-0.21114326145267914
2000-01-13,18845.029296875,18667.1796875,18833.2890625,,,,,,11771.159441829543,6867.05973126763,2900.22371766769,,,,0.9424219462106985
2000-01-14,19058.01953125,18733.830078125,18956.55078125,,,,,,12876.604263278843,7762.57758682188,3342.984309425545,,,,0.6932072175196554
2000-01-17,19442.580078125,19025.619140625,19437.23046875,18740.277777777777,18846.80073784722,434.37109375,99.61079044070628,,13885.931371812867,8627.366689186925,3726.100384065624,69.1213856557207,-0.3892095592937104,150.37093524285436,1.1656470742538083
2000-01-18,19412.470703125,19145.169921875,19196.5703125,18761.801215277777,18938.059244791668,654.01953125,82.10161794086972,,14702.952747303196,9410.27066128419,4039.4167244563005,59.35858914064934,-17.898382059130295,119.37602572295266,-0.09262885618670447
2000-01-19,19181.869140625,18897.75,18897.75,18801.26779513889,18965.24900173611,729.48046875,60.36101708884323,,15348.306170795011,10113.046908596472,4278.585232004748,49.57716795476483,-39.63898291115677,46.758131869483044,-0.05174298304106029
2000-01-20,19167.029296875,18921.109375,19008.009765625,18894.572265625,19006.597395833334,814.599609375,68.38294014499797,,15911.337493076548,10771.933046154141,4450.74907498828,52.805437759148944,-31.617059855002033,42.543109175169434,1.0949877294279293
2000-01-21,18994.890625,18713.169921875,18878.08984375,18970.647786458332,19003.300911458333,27.169921875,52.82077316608934,,16367.760931641695,11372.389105235316,4559.6736252719,48.674441737308676,-47.179226833910654,-31.175335314222473,-0.0465678967838548
2000-01-24,19124.5703125,18877.130859375,19056.7109375,18993.51345486111,19020.513541666667,379.291015625,52.69241268336135,,16781.44554792759,11941.598129847514,4615.708383833535,54.21449174655042,-47.30758731663865,15.472333169651026,0.9961243675457222
2000-01-25,19131.189453125,18815.369140625,18895.529296875,19017.74782986111,19000.916710069447,62.240234375,29.44925126887571,,17106.689201611807,12456.70414221992,4622.563718945205,48.860549298873565,-70.55074873112429,-34.53031325321117,0.2358256029684601
2000-01-26,19145.900390625,18982.83984375,19111.189453125,19048.625651041668,19019.605034722223,154.638671875,54.56731412903191,,17415.07385569076,12949.628980064741,4591.139950281368,55.478651689563016,-45.432685870968086,21.182790507718444,1.535448632721262
2000-01-27,19238.080078125,18971.6796875,19209.720703125,19076.75564236111,19051.82404513889,-227.509765625,68.07566044910003,63.117975256875056,17691.173370680644,13413.339478069205,4528.4787387473825,58.255386871929915,-31.92433955089997,42.59449223449718,0.476315461483757
2000-01-28,19595.830078125,19237.490234375,19434.779296875,19076.483289930555,19123.428776041666,238.208984375,81.75393098809086,61.13387976214002,17959.420436249005,13859.372057240005,4442.792666799706,64.02150205797787,-18.246069011909135,180.40790796175145,1.0774949583038098
2000-01-31,19539.69921875,19224.470703125,19539.69921875,19114.608723958332,19216.071961805552,641.94921875,93.64071676085696,62.4160018532497,18202.540248941466,14280.13703216667,4338.7147767947245,66.451838913779,-6.359283239143038,144.64763958991531,0.3328376611709016
2000-02-01,19553.6796875,19266.9609375,19423.380859375,19173.012152777777,19277.82638888889,415.37109375,80.46255769800983,64.64950636537932,18390.361881315857,14661.118056404324,4216.820586418086,61.288339502492875,-19.537442301990165,96.59289405250894,0.048760217983651225
2000-02-02,19860.259765625,19522.330078125,19578.91015625,19236.44552951389,19359.005989583333,700.8203125,75.47274863360065,65.43726286411295,18573.215462074957,15025.39895268919,4083.0197710116227,65.33957487944298,-24.527251366399348,124.33165326121463,1.2928100797595654
2000-02-03,19878.830078125,19648.349609375,19786.419921875,19337.37109375,19469.00086805556,729.708984375,91.31043247651021,69.71389167638193,18759.862302044196,15378.067172628878,3942.7748426923617,70.04495306007185,-8.689567523489785,123.50558380020776,1.3012812907818248
2000-02-04,20011.91015625,19752.119140625,19763.130859375,19415.862196180555,19554.152821180556,867.6015625,79.20846058544404,72.6601192210578,18914.21131086432,15702.886704980443,3796.484795330665,68.86457130965081,-20.791539414555956,120.89845440086364,0.8679677926217738
2000-02-07,19948.599609375,19780.560546875,19945.4296875,19532.51779513889,19660.066319444442,834.240234375,93.60906349629552,79.78898724632667,19072.860291885194,16017.14914813004,3648.3300650155625,72.8879619078697,-6.3909365037044825,102.96625100239422,1.1037240225022085
2000-02-08,19983.439453125,19834.810546875,19868.880859375,19616.705729166668,19727.338932291666,659.16015625,86.25023000461887,83.309311232503,19195.324994575934,16302.462608222258,3497.236529283185,68.69455638887463,-13.749769995381131,84.99052564189313,0.25573602459985806
2000-02-09,20046.140625,19925.640625,20007.76953125,19705.377821180555,19805.551692708334,572.990234375,95.33010851091646,86.3375832393715,19320.31646175656,16576.929787705794,3346.466558236701,71.9845120685172,-4.669891489083541,98.86174698980159,1.4710353993775933
2000-02-10,19915.560546875,19710.01953125,19710.01953125,19735.960069444445,19806.480034722223,170.3203125,59.09292955704252,83.81969419147724,19380.270780140167,16809.01050944981,3191.425300727432,57.428694695364435,-40.90707044295749,15.285397565855694,-0.44861598107129624
2000-02-14,19748.419921875,19556.4609375,19556.4609375,19737.82248263889,19770.580208333333,133.080078125,37.15445931719055,77.54344336440319,19407.376958195524,17012.525355972048,3032.110561026641,51.398605357052816,-62.84554068280944,-71.18287691284664,0.20004476867820478
2000-02-15,19689.16015625,19331.05078125,19367.830078125,19731.65017361111,19696.581727430555,-211.080078125,5.143311319054096,69.17463821118588,19401.29282280006,17186.992372427823,2868.54853889576,44.88544886334179,-94.85668868094591,-161.62406485343672,0.37055499803656355
