Date,High,Low,Close,SMA,WMA,MOM,K %,D %,EMA12,EMA26,MACD,RSI,W %R,CCI,AD
2000-01-03,3836.860107421875,3643.25,3790.550048828125,,,,,,0.0,0.0,0.0,,,,0.0
2000-01-04,3766.570068359375,3542.72998046875,3546.199951171875,,,,,,545.5692232572115,262.6814778645833,56.57754907852565,,,,-0.1071299636036032
2000-01-05,3576.169921875,3371.75,3507.31005859375,,,,,,1001.2216594628329,503.02433569637344,144.90150401611243,,,,0.14660983346550358
2000-01-06,3513.550048828125,3334.02001953125,3340.81005859375,,,,,,1361.1583362522047,713.2306855406235,245.50673335520617,,,,0.034757362090418915
2000-01-07,3529.75,3314.75,3529.60009765625,,,,,,1694.7647610835963,921.8506419936328,350.98821050215764,,,,0.8787904251453489
2000-01-10,3756.169921875,3558.2099609375,3717.409912109375,,,,,,2005.9409381644855,1128.9291064466508,456.19293474529303,,,,1.144523484172048
2000-01-11,3717.169921875,3517.7900390625,3544.35009765625,,,,,,2242.619270393988,1307.849179869584,551.9083659011152,,,,-0.0012036832953738399
2000-01-12,3572.6201171875,3447.89990234375,3478.139892578125,,,,,,2432.6993661146244,1468.6114548850314,634.3442749668108,,,,0.22666750186941867
2000-01-13,3612.429931640625,3494.389892578125,3612.080078125,3562.938910590278,3552.552685546875,-178.469970703125,56.947772873653946,,2614.142552577759,1627.3869084583625,704.8265487973279,48.08251464120449,-43.052227126346054,8.084074325227897,1.137665152680913
2000-01-14,3744.889892578125,3653.300048828125,3704.739990234375,3553.4044596354165,3580.9129014756945,158.5400390625,86.31533159881232,,2781.9267737557,1781.264914515845,763.9936108858333,54.080806156501325,-13.684668401187688,113.4290231435635,1.4500495799036124
2000-01-18,3779.56005859375,3665.8701171875,3757.780029296875,3576.9133572048613,3621.788015407986,250.469970703125,95.31420869789933,,2932.058043838958,1927.673441536662,812.0718091691258,57.26065349629092,-4.685791302100678,114.16711512331979,0.6581063147180216
2000-01-19,3803.719970703125,3711.9599609375,3790.889892578125,3608.4222276475693,3664.5833224826383,450.079833984375,97.37610100952607,,3064.1860205680605,2065.6894749471408,849.3567564594846,59.24274202709815,-2.6238989904739367,105.2424501094374,0.5006531878493756
2000-01-20,3877.429931640625,3782.429931640625,3841.739990234375,3664.081108940972,3711.2468750000003,312.139892578125,93.65715046879536,,3183.809708209032,2197.248772375825,876.7975923342291,62.26625610404838,-6.342849531204645,117.7731260914435,0.9109477796052632
2000-01-21,3891.81005859375,3806.580078125,3849.9599609375,3699.6766493055557,3748.422645399305,132.550048828125,90.57239464629842,,3286.29436247495,2319.6718233803936,894.7625816862945,62.76853868804827,-9.42760535370157,110.63801407347206,0.5874701376675012
2000-01-24,3905.10009765625,3660.860107421875,3660.9599609375,3693.4044325086807,3740.6793077256943,116.60986328125,46.601042776922206,,3343.935223776881,2419.0265002364754,900.7918100571167,46.691663883433655,-53.398957223077794,29.668349944057475,0.22576211481926856
2000-01-25,3759.330078125,3591.340087890625,3759.110107421875,3717.266655815972,3753.8204427083333,280.97021484375,68.06869469191945,,3407.8082827991875,2518.291952620579,898.536714081415,53.630320234136796,-31.93130530808056,-6.870194159110827,0.5855713013034689
2000-01-26,3762.68994140625,3621.10009765625,3621.2099609375,3733.163330078125,3734.6091037326387,9.1298828125,30.878236477043803,73.9701036934301,3440.6393102050815,2599.989582866277,886.9593167328928,44.47938777032379,-69.1217635229562,-67.45825684533672,0.02528312687946589
2000-01-27,3701.300048828125,3512.070068359375,3593.14990234375,3731.0599772135415,3706.606418185764,-111.590087890625,20.6294247107341,69.9347316753279,3464.1024782264153,2673.5570139386823,867.6765462438609,42.80733670407434,-79.3705752892659,-151.68567708339722,0.4232420660417038
2000-01-28,3618.080078125,3408.030029296875,3446.1298828125,3702.3255208333335,3649.620399305556,-311.650146484375,7.664885886486192,61.19579326284722,3461.3374635473515,2730.7846338552613,840.2518029335067,35.04258903930025,-92.33511411351381,-174.77421925254097,0.11868683640082989
2000-01-31,3570.590087890625,3349.06005859375,3570.050048828125,3681.4666341145835,3623.165304904514,-220.83984375,39.74353908164072,55.021274416596256,3478.0624766674705,2792.95244237177,809.2234492059455,44.57556402163582,-60.25646091835928,-117.60909762736433,0.5618209209521406
2000-02-01,3703.590087890625,3544.929931640625,3701.780029296875,3671.5655381944443,3627.227983940972,-139.9599609375,63.43427557803595,51.24996047976402,3512.4805616873787,2860.2730043662223,777.8202708289876,52.85061928423963,-36.56572442196405,-13.898498904205672,0.8416734372307162
2000-02-02,3785.360107421875,3693.949951171875,3724.4599609375,3658.534423828125,3637.8068684895834,-125.5,67.51310624621301,48.34506667725488,3545.0927769566283,2924.286853001132,746.4174014542893,54.17579715659254,-32.48689375378698,56.24503831960442,0.9143412674672022
