Date,High,Low,Close,SMA,WMA,MOM,K %,D %,EMA12,EMA26,MACD,RSI,W %R,CCI,AD
2000-01-03,6762.10986328125,6762.10986328125,6762.10986328125,,,,,,0.0,0.0,0.0,,,,0.0
2000-01-04,6543.759765625,6543.759765625,6543.759765625,,,,,,1006.7322716346155,484.72294560185185,104.40186520655273,,,,-inf
2000-01-05,6567.02978515625,6567.02978515625,6567.02978515625,,,,,,1862.1626583302516,935.2641929762517,268.9011852360422,,,,inf
2000-01-06,6635.43994140625,6635.43994140625,6635.43994140625,,,,,,2596.5130095727127,1357.499433600696,462.9236633832371,,,,inf
2000-01-07,6792.669921875,6792.669921875,6792.669921875,,,,,,3242.0756114653723,1760.104654954348,666.7331220087946,,,,inf
2000-01-10,6838.4501953125,6838.4501953125,6838.4501953125,,,,,,3795.364008980315,2136.2783986845816,865.2036196661822,,,,inf
2000-01-11,6774.47998046875,6774.47998046875,6774.47998046875,,,,,,4253.689543055459,2479.8488862241497,1046.9310270992075,,,,-inf
2000-01-12,6766.5498046875,6766.5498046875,6766.5498046875,,,,,,4640.283429460388,2797.3822875918054,1206.1250500530825,,,,-inf
2000-01-13,6836.759765625,6836.759765625,6836.759765625,6724.138780381944,6759.358344184028,74.64990234375,99.42637102626895,,4978.202865793405,3096.5954341127826,1341.2215263785906,61.98013704859713,-0.5736289737310406,79.27578163309268,inf
2000-01-14,6870.490234375,6870.490234375,6870.490234375,6736.181043836806,6788.628634982639,326.73046875,100.0,,5269.323999421343,3376.143197095169,1451.6133815681073,65.24985345821875,-0.0,87.15459319017548,inf
2000-01-18,6808.64013671875,6808.64013671875,6808.64013671875,6765.612196180556,6803.120453559028,241.6103515625,79.61839909764807,,5506.141866697867,3630.4022296598787,1536.4386326620836,55.41827827917237,-20.38160090235194,39.264483532427626,-inf
2000-01-19,6823.97021484375,6823.97021484375,6823.97021484375,6794.1611328125,6814.792057291666,188.5302734375,80.208482642719,,5708.884689489541,3866.9628211549802,1597.535279796579,57.21583707347293,-19.791517357281002,43.09645386733181,inf
2000-01-20,6772.580078125,6772.580078125,6772.580078125,6809.39892578125,6810.4758463541675,-20.08984375,5.801662986799455,,5872.530133894997,4082.1937290786855,1636.0955048005255,49.66395051710652,-94.19833701320054,-83.63186673025521,-inf
2000-01-21,6762.75,6762.75,6762.75,6806.074490017361,6801.146061197917,-75.7001953125,0.0,,6009.4870363726895,4280.753452850635,1654.6231205448314,48.29228974728274,-100.0,-87.85665955819975,-inf
2000-01-24,6611.1201171875,6611.1201171875,6611.1201171875,6780.815592447917,6762.155186631944,-163.35986328125,0.0,,6102.0459718826605,4453.373205764477,1653.4330496595019,32.64589246536852,-100.0,-235.03747431953366,-inf
2000-01-25,6606.77978515625,6606.77978515625,6606.77978515625,6762.182237413194,6727.348025173611,-159.77001953125,0.0,,6179.697327770905,4612.884804237941,1636.1089444341942,32.30880075645095,-100.0,-152.1243884714417,-inf
2000-01-26,6644.85009765625,6644.85009765625,6644.85009765625,6748.660047743056,6703.881597222222,-191.90966796875,14.436406525711979,42.16570247546083,6251.259292368651,4763.400751898556,1606.4588636413741,38.56814928802544,-85.56359347428803,-81.26444533727246,inf
2000-01-27,6627.18994140625,6627.18994140625,6627.18994140625,6725.37451171875,6679.587575954861,-243.30029296875,7.739608464687573,31.978284413062894,6309.094776835974,4901.459210380608,1566.6942042041724,36.79265735040383,-92.26039153531242,-71.57038265642075,-inf
2000-01-28,6469.10986328125,6469.10986328125,6469.10986328125,6680.776692708333,6628.334646267362,-339.5302734375,0.0,20.867173301951784,6333.712482442939,5017.5814809658405,1516.5815636587577,25.13880233506231,-100.0,-142.75009897338424,-inf
2000-01-31,6574.009765625,6574.009765625,6574.009765625,6654.706651475694,6606.9812608506945,-249.96044921875,29.560896809649485,15.305228603285277,6370.68129524018,5132.872465014667,1460.8270169721086,39.455253721423794,-70.43910319035052,-61.260805242859476,inf
2000-02-01,6606.89013671875,6606.89013671875,6606.89013671875,6630.586642795139,6597.417957899306,-165.68994140625,45.40158035227278,11.437795015457919,6407.021117006114,5242.058959214969,1401.6540451359158,43.28021742536203,-54.59841964772722,-24.647894477256152,inf
2000-02-02,6618.419921875,6618.419921875,6618.419921875,6613.457736545139,6594.984613715278,-144.330078125,50.84797339430472,16.442940616291835,6439.544010062866,5344.011623115712,1340.4297134981634,44.65943093445599,-49.15202660569528,7.466460804679769,inf
2000-02-03,6657.5400390625,6657.5400390625,6657.5400390625,6601.767740885417,6603.80107421875,46.419921875,100.0,27.55405172740295,6473.081860678194,5441.310024296955,1278.6981380747786,49.3597193097731,-0.0,104.30196987606463,inf
2000-02-04,6628.669921875,6628.669921875,6628.669921875,6603.717719184027,6609.181510416667,21.89013671875,84.67861261191226,36.96278646205987,6497.018485477703,5529.262609302736,1216.5096856948162,46.10838437634672,-15.321387388087741,45.55654645654622,-inf
2000-02-07,6596.31982421875,6596.31982421875,6596.31982421875,6602.555501302083,6607.70193142361,-48.5302734375,67.51039763672406,44.463941755029204,6512.295614514786,5608.303884481699,1154.0060945624705,42.57325391584529,-32.489602363275935,-11.12010890229793,-inf
2000-02-08,6651.2998046875,6651.2998046875,6651.2998046875,6603.272135416667,6617.450792100694,24.10986328125,96.68830411629806,53.60304148731655,6533.680874541357,5685.562841533981,1092.8284822514518,49.91522655863323,-3.3116958837019475,84.56719360792331,inf
2000-02-09,6523.77978515625,6523.77978515625,6523.77978515625,6591.782118055556,6601.552322048612,54.669921875,29.01335820992213,55.96679145900927,6532.157630020572,5747.652985506001,1031.1637147040756,37.42895951151369,-70.98664179007787,-97.86998964627124,-inf
2000-02-10,6496.81982421875,6496.81982421875,6496.81982421875,6594.861002604167,6582.55986328125,-77.18994140625,0.0,55.96679145900927,6526.721044512599,5803.1468254106485,969.6458155836506,35.327112396410016,-100.0,-154.82334616748915,-inf
2000-02-11,6391.39990234375,6391.39990234375,6391.39990234375,6574.571017795139,6541.867643229168,-215.490234375,0.0,52.68224736904822,6505.902407255853,5846.721127405693,907.5529084369525,28.32900447686751,-100.0,-176.28792878744804,-inf
2000-02-14,6398.06005859375,6398.06005859375,6398.06005859375,6551.36767578125,6506.5654513888885,-220.35986328125,2.50249974773188,47.91568285743257,6489.311276692452,5887.561048234437,846.392372441165,29.32408490931141,-97.49750025226813,-116.31509924648249,inf
2000-02-15,6459.27978515625,6459.27978515625,6459.27978515625,6533.685438368056,6488.147873263889,-198.26025390625,25.505315977286696,45.09983203331945,6484.691047225344,5929.91058430272,788.0699905374568,38.19731212718752,-74.4946840227133,-55.93178726389817,inf
2000-02-16,6396.7900390625,6396.7900390625,6396.7900390625,6504.713216145833,6460.768793402778,-231.8798828125,2.0739279507773234,34.219157361183605,6471.167815200291,5964.49424761826,731.7907059463718,33.38424791022237,-97.92607204922268,-84.93062487565058,-inf
2000-02-17,6357.56005859375,6357.56005859375,6357.56005859375,6474.589898003473,6431.338161892361,-238.759765625,0.0,24.810422626526684,6453.689698799285,5993.610233616444,677.4484577936656,30.656101738930914,-100.0,-94.92506732550514,-inf
2000-02-18,6203.2900390625,6203.2900390625,6203.2900390625,6430.919921875,6377.078190104166,-448.009765625,0.0,17.309267333557344,6415.166674224395,6009.142071056893,623.1636868684329,22.51595304306639,-100.0,-167.58048262615347,-inf
2000-02-22,6239.77001953125,6239.77001953125,6239.77001953125,6385.194390190973,6338.848209635417,-284.009765625,11.382573362605754,7.830852805369308,6388.182573502373,6026.225622795734,570.9223396360742,27.628183989925674,-88.61742663739425,-122.90662586380955,inf
2000-02-23,6224.02001953125,6224.02001953125,6224.02001953125,6351.887749565973,6306.613335503472,-272.7998046875,7.062309011576165,5.391847338886424,6362.926795968354,6040.877059590957,521.1478189843386,26.77029745831723,-92.93769098842384,-98.71842610646111,-inf
2000-02-24,6170.509765625,6170.509765625,6170.509765625,6315.631076388889,6270.337738715278,-220.89013671875,0.0,5.391847338886424,6333.32417591553,6050.479482260145,473.48719391854786,23.930202506059885,-100.0,-102.45437153809448,-inf
2000-02-25,6094.91015625,6094.91015625,6094.91015625,6282.687771267361,6226.193554687499,-303.14990234375,0.0,5.391847338886424,6296.645095966986,6053.7706432964305,427.3646456689495,20.477278894665858,-100.0,-117.13190515377636,-inf
2000-02-28,6177.169921875,6177.169921875,6177.169921875,6258.144422743056,6205.0899848090285,-282.10986328125,22.575911683946885,7.622226442910313,6278.264299952834,6062.911330598547,384.96231040601714,32.414764642023314,-77.42408831605312,-55.31087775679439,inf
2000-02-29,6266.419921875,6266.419921875,6266.419921875,6236.715549045139,6206.745084635417,-130.3701171875,56.813910230489284,11.100959137710602,6276.44208794086,6077.986041063469,347.66105770029185,42.88069473881425,-43.186089769510716,28.409121176953043,inf
2000-03-01,6338.740234375,6338.740234375,6338.740234375,6230.265570746527,6227.150021701389,-18.81982421875,92.83463498337073,21.18548214133209,6286.026418161497,6097.301166493953,315.87389649374217,49.94654816248987,-7.165365016629269,115.63314492373705,inf
2000-03-02,6360.10009765625,6360.10009765625,6360.10009765625,6230.547797309027,6253.116927083333,156.81005859375,100.0,32.29659325244321,6297.422368852997,6116.767753987457,288.83004016810185,51.922665751504766,-0.0,137.41272785515534,inf
