Date,High,Low,Close,SMA,WMA,MOM,K %,D %,EMA12,EMA26,MACD,RSI,W %R,CCI,AD
2000-01-04,1407.5179443359375,1361.2139892578125,1406.3709716796875,,,,,,0.0,0.0,0.0,,,,0.0
2000-01-05,1433.780029296875,1398.322998046875,1409.6820068359375,,,,,,216.87415489783655,104.42088939525462,22.490653100516386,,,,0.7730217858323235
2000-01-06,1463.9549560546875,1400.2530517578125,1463.9420166015625,,,,,,408.7307490061021,205.12615807720334,58.71344066619285,,,,0.8519831521176746
2000-01-07,1522.824951171875,1477.154052734375,1516.60400390625,,,,,,579.1727882215094,302.27266517565124,102.35077714212592,,,,1.2892878525455984
2000-01-10,1546.7230224609375,1506.404052734375,1545.112060546875,,,,,,727.7788301177195,394.33484261055673,148.56941921513328,,,,0.7470185562515705
2000-01-11,1547.7080078125,1468.7569580078125,1479.781005859375,,,,,,843.4714725395127,474.7382621104692,192.60217745791533,,,,0.03288046545355592
2000-01-12,1489.280029296875,1434.9959716796875,1438.02001953125,,,,,,934.9404797690107,546.0924663638604,231.85134464736234,,,,0.17498735088094086
2000-01-13,1444.0660400390625,1418.81396484375,1424.4420166015625,,,,,,1010.2484085124802,611.1553960110975,265.2996782181664,,,,0.23942667923525005
2000-01-14,1433.4739990234375,1401.7060546875,1408.8480224609375,1454.7557915581597,1453.9895968967014,2.47705078125,25.54185575080886,,1071.571426043012,670.2437387110857,292.50528004091836,41.38909939565125,-74.45814424919114,-66.37933945301594,0.28431120145402566
2000-01-17,1433.383056640625,1402.6629638671875,1433.3299560546875,1457.7512342664932,1449.704429796007,23.64794921875,23.43405008490213,,1127.2265845063466,726.7686436995007,314.09581219410387,49.1009455574756,-76.56594991509787,-61.75492884664843,0.7986640652629153
2000-01-18,1443.592041015625,1421.6419677734375,1426.623046875,1459.633572048611,1443.4787923177082,-37.3189697265625,17.883424079287984,,1173.2875787169087,778.6097106013895,330.21222337838697,47.18741508521054,-82.11657592071201,-53.32360688818964,0.46751939493368183
2000-01-19,1443.6719970703125,1425.1429443359375,1440.7239990234375,1457.0537923177083,1439.6968777126735,-75.8800048828125,26.72426190253234,,1214.4316433794515,827.6552134474671,341.52506468910644,51.644678849576124,-73.27573809746767,-40.44922856826809,0.9201199024968707
