Date,High,Low,Close,SMA,WMA,MOM,K %,D %,EMA12,EMA26,MACD,RSI,W %R,CCI,AD
2000-01-03,1478.0,1438.3599853515625,1455.219970703125,,,,,,0.0,0.0,0.0,,,,0.0
2000-01-04,1455.219970703125,1397.4300537109375,1399.4200439453125,,,,,,215.29539137620193,103.66074399594906,22.326929476050577,,,,0.0
2000-01-05,1413.27001953125,1377.6800537109375,1402.1099853515625,,,,,,397.8822519877959,199.84216928155004,57.46956012208963,,,,0.3891539445658251
2000-01-06,1411.9000244140625,1392.0999755859375,1403.449951171875,,,,,,552.5849749391926,288.99830127342597,98.69298283082504,,,,0.49444519796303377
2000-01-07,1441.469970703125,1400.72998046875,1441.469970703125,,,,,,689.3365127490284,374.3665730830333,141.94837419785907,,,,0.9332358528444128
2000-01-10,1464.3599853515625,1441.469970703125,1457.5999755859375,,,,,,807.5308916470144,454.6060843795447,184.1436608117812,,,,1.0
2000-01-11,1458.6600341796875,1434.4200439453125,1438.56005859375,,,,,,904.6123019465122,527.4915639509674,222.7390762485339,,,,0.04373180778953942
2000-01-12,1442.5999755859375,1427.0799560546875,1432.25,,,,,,985.7873324162795,594.5107073620068,256.44658600968165,,,,0.2603036023281422
2000-01-13,1454.199951171875,1432.25,1449.6800537109375,1431.084445529514,1435.6040093315974,-5.5399169921875,71.7703733538082,,1057.1554433846884,657.8565848693349,285.017040510816,54.737900450768514,-28.22962664619181,53.92195572006282,1.0
2000-01-14,1473.0,1449.6800537109375,1465.1500244140625,1432.1877848307292,1442.4171251085072,65.72998046875,91.76460343134053,,1119.9238404661305,717.6560989096852,308.4671807199419,61.46559082719595,-8.235396568659468,113.49281906845815,1.0
2000-01-18,1465.1500244140625,1451.300048828125,1455.1400146484375,1438.3788926866318,1447.0075710720487,53.030029296875,81.26311853197944,,1171.4955595711008,772.2845371125557,326.61594906766254,55.46432873342114,-18.736881468020556,76.2900634785072,0.0
2000-01-19,1461.3900146484375,1448.6800537109375,1455.9000244140625,1444.3555636935764,1450.5117974175348,52.4500732421875,78.86283012917721,,1215.250092623864,822.9227213571118,339.7582335074805,55.832668735448635,-21.137169870822788,60.314863077890585,0.4917402996542451
2000-01-20,1465.7099609375,1438.5400390625,1445.5699462890625,1449.0355631510417,1450.7546739366321,4.0999755859375,62.04504455810119,,1250.6839162646638,869.0447380187377,348.1344224551696,49.56439890979909,-37.954955441898804,15.547164729351794,0.3610586945582632
2000-01-21,1453.1800537109375,1439.5999755859375,1441.3599853515625,1449.0233425564236,1449.2195583767361,-16.239990234375,31.097595015112567,,1280.0186961241866,911.4384600433914,352.2235851802947,47.13802535388091,-68.90240498488744,-48.56112647900782,0.5603876024737523
2000-01-24,1454.0899658203125,1395.4200439453125,1401.530029296875,1442.7933485243057,1439.7208957248265,-37.030029296875,7.875726749903625,,1298.7127473815233,947.7415392473531,351.9731097710698,30.9906292611702,-92.12427325009638,-199.92468043542368,0.21697626418988647
2000-01-25,1414.260009765625,1388.489990234375,1410.030029296875,1439.6233452690972,1433.1682318793405,-22.219970703125,25.488151193258474,,1315.8384830608081,981.9851311028732,348.3491582084428,36.234795950825664,-74.51184880674153,-162.25440511073626,0.49398412187126967
2000-01-26,1412.72998046875,1400.1600341796875,1404.0899658203125,1436.4944525824653,1426.0615559895834,-45.590087890625,18.45932290056709,52.06964065147204,1329.415634254578,1013.2521558967576,341.91202223831834,34.1920327585275,-81.54067709943291,-111.42780881737863,0.21479416934536238
2000-01-27,1418.8599853515625,1370.989990234375,1398.56005859375,1430.814453125,1418.4746771918403,-66.5899658203125,27.02682650724093,47.0981354462979,1340.053237999066,1041.7934820224607,333.18156898597573,32.28577053517394,-72.97317349275907,-101.98037291570002,0.30854441273897043
2000-01-28,1398.56005859375,1356.199951171875,1360.1600341796875,1419.148898654514,1404.343793402778,-94.97998046875,3.6161835948037355,37.30386657557158,1343.1465912576232,1065.3761895896628,322.09933552237266,22.490396719374033,-96.38381640519627,-129.73842852940865,0.0
2000-01-31,1394.47998046875,1350.1400146484375,1394.4599609375,1412.4066704644097,1399.406005859375,-61.4400634765625,38.349023870107075,32.53563383536354,1351.0409558237582,1089.752765245058,309.93710653363814,40.6000505462141,-61.650976129892925,-91.64806137102724,0.7740183298323665
2000-02-01,1412.489990234375,1384.7900390625,1409.280029296875,1407.2266710069443,1398.780677625868,-36.2899169921875,51.17248605491002,29.45892893822274,1360.0008132811608,1113.4214514711186,297.26555758891897,46.658097969399606,-48.82751394508999,-19.549533691561653,0.6509047321058709
2000-02-02,1420.6099853515625,1403.489990234375,1409.1199951171875,1403.1766764322917,1399.1593424479165,-32.239990234375,56.73882460149514,28.869348943044297,1367.5576104867034,1135.3250472967534,284.2589587091252,46.60036140446402,-43.26117539850486,34.6465502989857,0.6617966872731681
2000-02-03,1425.780029296875,1398.52001953125,1424.969970703125,1401.3555636935764,1403.5180013020833,23.43994140625,71.98652352511515,33.412563221933475,1376.3902812892297,1156.7802268083365,271.3291778634788,53.07082244006096,-28.013476474884857,88.89553592596398,0.6111529057739327
2000-02-04,1435.9100341796875,1420.6300048828125,1424.3699951171875,1403.893337673611,1408.1208875868056,14.3399658203125,86.5453696692987,42.15363465742181,1383.7717757243001,1176.6016911275105,258.4973592101409,52.798379845222414,-13.45463033070131,133.24143486782125,0.7159713678559445
2000-02-07,1427.1500244140625,1413.3299560546875,1424.239990234375,1405.4722222222222,1412.1902180989584,20.1500244140625,86.39379586352949,48.92092850967415,1389.9976548796963,1194.9452688391302,245.80836457622596,52.732390281698486,-13.606204136470508,84.42450393072055,0.2011588672778985
2000-02-08,1441.8299560546875,1424.239990234375,1441.719970703125,1409.6533338758682,1419.439767795139,43.159912109375,99.88004643707298,57.967675569285916,1397.9549342371467,1213.2248763846112,233.59270323148786,60.24775587043156,-0.11995356292702669,112.24032225146591,1.0
2000-02-09,1444.550048828125,1411.6500244140625,1411.7099609375,1411.1144341362847,1419.8510932074653,51.5499267578125,65.21546869888687,62.21085803502436,1400.0710921910472,1227.9274752403808,221.3028859753236,46.09308031252419,-34.78453130111313,50.79982269671608,0.0860205478689656
2000-02-10,1422.0999755859375,1406.4300537109375,1416.8299560546875,1417.4110921223958,1420.994197591146,22.3699951171875,70.63861589046905,69.65779495676495,1402.6493789392996,1241.9202515969962,209.18813424871956,48.41905134735926,-29.361384109530945,2.9285793822012485,0.6630546553658233
2000-02-11,1416.8299560546875,1378.8900146484375,1387.1199951171875,1416.5955403645833,1414.9359781901042,-22.1600341796875,12.53423116751288,66.7894846564767,1400.260242966667,1252.6757881540475,196.86739836149954,37.778014038147525,-87.46576883248711,-155.71648061406077,0.0
2000-02-14,1394.9300537109375,1380.530029296875,1389.93994140625,1414.4466417100693,1409.6048583984375,-19.1800537109375,16.828999399502127,62.97354169476471,1398.6725042650644,1262.8435032097661,184.6597189002593,39.2047018799754,-83.17100060049788,-156.4585116174788,0.5423642605857669
